"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"RP4-784A16.5"	0.000194673527753246	0.00468716342854608	0.211689979840612	0.832350145143351	1	-11.833789917994
"TPD52"	-0.00081911569772905	0.0818261135539201	-0.21160729743439	0.832414654488584	1	-11.8338074180845
"CNNM4"	-0.000318711010018495	0.0123057066424692	-0.211547632085669	0.832461206478641	1	-11.8338200422715
"WDR5B"	0.000245467623645186	0.00724393424594654	0.211517063200241	0.832485057106587	1	-11.8338265087523
"LMCD1-AS1"	-7.02682013305655e-05	0.000684367931979627	-0.211370034826922	0.832599774566371	1	-11.8338575977868
"RTP1"	2.4160954141868e-05	0.000113632693922664	0.211257631889324	0.832687478271172	1	-11.833881350727
"SMIM10L2B"	-3.59877317778504e-05	0.000163843083468851	-0.211068414625889	0.832835121954198	1	-11.8339213074889
"ERCC4"	0.000543806749673979	0.0366913794678309	0.21087453899517	0.832986406614842	1	-11.8339622108232
"AC008074.1"	7.92301890255152e-05	0.000719976095007306	0.210651416978373	0.833160520414397	1	-11.8340092379489
"RP11-326C3.12"	-0.00023837105989263	0.0067447115759434	-0.210635166398825	0.833173201912857	1	-11.8340126611187
"MED14"	0.000580218237713909	0.0421598330574219	0.210362628252524	0.833385889537514	1	-11.8340700316441
"SGSM1"	-0.000158269046988479	0.00312738429210378	-0.210036560239051	0.833640367666765	1	-11.8341385728578
"RGS20"	-3.79343921755186e-05	0.000243029296424213	-0.209989120958252	0.8336773928661	1	-11.8341485359852
"BCL2L11"	-0.00095656602229097	0.110818766762368	-0.209702712798741	0.833900935268094	1	-11.8342086391884
"RP11-219B17.3"	1.36964746889782e-05	4.57405253542574e-05	0.20940526657575	0.834133107123545	1	-11.8342709719109
"C17orf50"	4.57944109985621e-05	0.00026222712140831	0.209305753396158	0.834210785434374	1	-11.8342918061041
"FUK"	-0.000345627070144482	0.0144349338088245	-0.209268337233634	0.834239992278826	1	-11.8342996370357
"CAPS"	-0.000298394689706614	0.0113171546445714	-0.209071187714738	0.834393889852458	1	-11.8343408758678
"UCK1"	0.000536702877887401	0.0380809447775787	0.209021794494713	0.834432447860214	1	-11.8343512016241
"RP11-867G23.8"	-0.00016345038701811	0.00330281357977614	-0.208940743326203	0.8344957199892	1	-11.8343681402579
"AADAT"	5.1122772944817e-05	0.000343729697907435	0.208840609803916	0.834573890127636	1	-11.8343890577795
"IL24"	0.000118178236523886	0.00169688045981869	0.208716166107999	0.834671040500818	1	-11.8344150396327
"GBAS"	-0.000862906984050214	0.0984794433829938	-0.208619208482063	0.834746734871096	1	-11.8344352721037
"RP11-499F3.2"	5.90936279945428e-05	0.000522872742702775	0.20859541465665	0.834765310834589	1	-11.8344402358036
"ZNF138"	0.000600419743052011	0.0455468753521386	0.208570504161431	0.834784758686812	1	-11.8344454318489
"RP11-371A19.2"	-0.000110188894014482	0.00157109265056815	-0.208414131354468	0.834906842679833	1	-11.8344780352565
"WFDC6"	-3.42733447057038e-05	0.000160711495933384	-0.208305297001549	0.83499181461253	1	-11.834500712563
"FAM85B"	8.98511603505092e-05	0.00097413736205589	0.208188686914467	0.835082859552584	1	-11.834524996923
"RP11-404O13.5"	-2.18727323235271e-05	7.35006778850857e-05	-0.208129663831764	0.835128943484247	1	-11.8345372834492
"AC007773.2"	-0.000158635653950279	0.00316407349404547	-0.207956834077147	0.835263888430847	1	-11.8345732404811
"THCAT158"	4.01574450280874e-05	0.000221134865117771	0.207888912763602	0.835316922513662	1	-11.8345873632601
"TOMM20L"	3.66870627462197e-05	0.000224318017947247	0.207796818375056	0.835388832528509	1	-11.8346065049344
"SPOCK1"	-6.55835139743043e-05	0.000584678643386172	-0.207742731721043	0.835431065624703	1	-11.8346177428111
"RP11-341G23.4"	3.64287894516363e-05	0.000187413074180432	0.207673892602309	0.83548481874178	1	-11.8346320416541
"AC009065.4"	-0.000100606851115096	0.00124883700610557	-0.207631476013005	0.835517940174399	1	-11.8346408498112
"L3MBTL3"	0.000659600369253181	0.0554107146297642	0.207625184011694	0.83552285337357	1	-11.8346421562451
"IGKV1D-8"	8.07797877254017e-05	0.000675798542419545	0.207620721269431	0.835526338173553	1	-11.8346430828396
"STRA6"	-6.74729844350368e-05	0.000551723498377495	-0.207613100993452	0.835532288589094	1	-11.8346446649759
"GRK4"	-0.000321027625993621	0.0138021457469753	-0.207583750592617	0.835555207411456	1	-11.8346507582382
"EFCAB5"	0.000140308114657452	0.00242761385806896	0.207555180847449	0.835577516778015	1	-11.8346566886083
"TANGO6"	0.000435864571328815	0.0237201216900305	0.207451965248335	0.835658116241232	1	-11.8346781067919
"RP11-531F16.4"	-6.05222893215473e-05	0.000457286528341992	-0.207361961922111	0.835728399853788	1	-11.8346967746081
"AC000403.4"	1.90200334370317e-05	6.42199829325848e-05	0.207169484365344	0.835878710011782	1	-11.8347366696911
"RP4-724E16.2"	-6.12128813185177e-05	0.000386741837031971	-0.20707021398345	0.835956234883024	1	-11.8347572311121
"SULF2"	0.000266549597030948	0.00871079916066683	0.207037938858222	0.835981440376975	1	-11.834763913984
"SVOPL"	-7.37373452429119e-05	0.000770780808695702	-0.20691599576579	0.836076674242706	1	-11.8347891540806
"RP11-17A1.3"	-0.000129948665460944	0.00216125490959104	-0.206894981903736	0.836093085675954	1	-11.8347935020788
"FRY-AS1"	8.80352779310871e-05	0.000985652568482651	0.206756773507828	0.83620102562588	1	-11.8348220879228
"DHX38"	0.000770121239309183	0.0769876511571879	0.206728202800868	0.83622333956593	1	-11.8348279948598
"FNDC9"	0.000131095583098672	0.00214262580706997	0.206450706619687	0.836440073053965	1	-11.8348853241953
"NR1D1"	0.000359619019153276	0.016020427680391	0.206416497096406	0.8364667926576	1	-11.834892386385
"LEMD1"	-0.000139881683376275	0.002418814476944	-0.20621330853829	0.836625498485858	1	-11.8349343083405
"TNMD"	3.73208192421304e-05	0.00017945785146618	0.206128479856039	0.836691758152703	1	-11.83495179802
"ADGRB1"	8.24407814015991e-05	0.00099680443169136	0.206057878884885	0.836746905440693	1	-11.8349663487922
"SYCP2L"	1.00174348558257e-05	3.40130434090168e-05	0.206036281902357	0.836763775269967	1	-11.8349707989063
"TWIST2"	9.34953416316186e-05	0.000889145587476494	0.205908854704101	0.83686331269722	1	-11.8349970461239
"WDR24"	-0.000365485426766402	0.0177013691108791	-0.205883754764832	0.836882919364039	1	-11.8350022142489
"C1QL1"	-2.35129227020608e-05	0.000127044671650346	-0.205839880479734	0.836917191741694	1	-11.8350112465307
"DNM1P35"	-4.71881144415651e-05	0.000325060887598456	-0.205696416686837	0.837029260578101	1	-11.8350407676077
"ZNF572"	-5.75981283248508e-05	0.000423547848798565	-0.205583337196317	0.837117596603988	1	-11.8350640218861
"TADA2A"	0.000445734388942915	0.0260594239454978	0.20550190338369	0.8371812127663	1	-11.8350807604592
"AGAP9"	-0.000191932761355205	0.00464851516749621	-0.205316981098297	0.837325678162987	1	-11.8351187462698
"SCUBE3"	-6.35196400906094e-05	0.000514158582867478	-0.205130619502864	0.837471273530112	1	-11.8351569931384
"ANG"	-0.000171400131669241	0.00381591275596436	-0.204906351575363	0.837646490673668	1	-11.8352029734536
"IGHV3-38"	-2.98459297360833e-05	0.000144859756726333	-0.204890963932175	0.837658513102114	1	-11.8352061264444
"PAQR7"	-0.0001127603852901	0.001676585923733	-0.204709358538917	0.837800405000108	1	-11.8352433202614
"PCCB"	-0.000481686256746288	0.0319625903938241	-0.204469232855471	0.837988028060502	1	-11.8352924487325
"CSPG5"	2.21010266420144e-05	0.00010633183053344	0.204378125900369	0.838059217216583	1	-11.8353110736562
"MSANTD1"	-7.87079223151571e-05	0.000878209290640073	-0.203837636747035	0.838481571891809	1	-11.8354213947367
"NME7"	-0.000681993504124371	0.0613602850648348	-0.203570408241796	0.838690409578634	1	-11.8354758317316
"AC012360.4"	0.000117817216257235	0.00174977709805198	0.203496437131533	0.838748219624874	1	-11.8354908877342
"MDN1"	0.000642829639048729	0.055041242658046	0.203294226616905	0.838906256020429	1	-11.8355320175196
"RASD2"	-9.63448075846571e-05	0.00122107096039744	-0.20328679874325	0.83891206135357	1	-11.8355335275746
"ZBED8"	-0.000100830607279484	0.00143968846353121	-0.203240889654554	0.838947942281456	1	-11.8355428594869
"RP11-15E1.5"	3.82865755415117e-05	0.000131953087251269	0.203048656449535	0.839098188623732	1	-11.8355819117114
"LLGL1"	0.000342405941977203	0.0149218133447499	0.202905573959191	0.839210023375404	1	-11.8356109549657
"RP5-851M4.1"	3.33139363467011e-05	0.000204139517896878	0.202735825591553	0.83934270466292	1	-11.8356453843863
"BROX"	-0.000870621533499778	0.100912049336567	-0.202700981572404	0.83936994053736	1	-11.8356524480991
"CTC-492K19.7"	-2.84476694525399e-05	9.82291662469994e-05	-0.2026647786499	0.839398238804208	1	-11.8356597860107
"PGLS"	0.00142903444079094	0.309154002262796	0.202457465656732	0.839560290448815	1	-11.8357017806987
"TTC27"	-0.000476499939543739	0.0309406800054065	-0.202154641475162	0.839797013144319	1	-11.8357630455217
"SPTB"	-1.5937837413252e-05	6.49627120764723e-05	-0.201974824879022	0.839937585625065	1	-11.835799381097
"SSX2IP"	0.00035157820862438	0.0163661503961789	0.201879279191262	0.84001228099914	1	-11.8358186748778
"FASTKD5"	-0.000506109832150599	0.0344460883549322	-0.201848338118112	0.840036470312119	1	-11.8358249209258
"RP11-324D17.1"	3.86058902276367e-05	0.000133967281308473	0.201692054134721	0.840158653327243	1	-11.8358564552331
"CUBN"	0.000214116152628339	0.0061765687311516	0.20159109159311	0.840237588017443	1	-11.8358768140278
"ZCCHC11"	0.00123410334179379	0.217867232640182	0.201428294553335	0.840364869634078	1	-11.8359096201006
"RP4-791M13.3"	5.1209514767667e-05	0.000343464943079	0.201244152762	0.840508844511567	1	-11.8359466955164
"CTD-2566J3.1"	-4.06848232451391e-05	0.000230722653478964	-0.20120037880991	0.840543070821176	1	-11.8359555040491
"RP5-1073O3.2"	8.82566775090742e-05	0.000977936548972593	0.201040209507125	0.840668307779249	1	-11.8359877182167
"LINC01497"	-2.69063627236595e-05	9.367370170605e-05	-0.201039811200036	0.840668619222034	1	-11.8359877982946
"E2F2"	0.000165790638355269	0.00525884240552855	0.200818832626825	0.840841409802293	1	-11.8360322005686
"GDF9"	-8.77747036351169e-05	0.000996005008160549	-0.200765414598229	0.840883180307064	1	-11.8360429267849
"GATA6"	0.000102838695218214	0.00138648066608185	0.200726245512259	0.840913809061859	1	-11.8360507900244
"VAT1L"	-5.07021674174041e-05	0.000383901905969442	-0.200715796110067	0.84092198014279	1	-11.8360528874938
"ZFP69"	0.000146574700305294	0.00299562133889589	0.200628234858633	0.840990450768716	1	-11.836070459065
"WARS"	0.000818642619652255	0.0946626069183122	0.200573195743705	0.841033490543745	1	-11.8360815002476
"UBE2QL1"	-5.16881818752503e-05	0.000242813101394132	-0.200544451012083	0.84105596868824	1	-11.8360872654187
"AC005339.2"	-2.85179043758714e-05	0.000119576878180917	-0.200539710020411	0.841059676117312	1	-11.8360882162117
"C5orf24"	-0.00080245052705522	0.0907255871663375	-0.200398168234412	0.841170362628541	1	-11.8361165917118
"RP11-649G15.2"	-5.93291069297749e-05	0.000418249656399277	-0.200364058137158	0.84119703739529	1	-11.8361234269135
"NT5DC1"	0.000826636221121446	0.0975577882653113	0.200203132167328	0.841322887126457	1	-11.8361556586167
"FCHO1"	0.00056470114343931	0.0442040387747915	0.199920532340401	0.841543899875689	1	-11.8362121975899
"LY96"	0.000778056969903864	0.080874859443498	0.199565877982845	0.841821281953942	1	-11.8362830393034
"CASC3"	-0.000714172796682923	0.0729157294372836	-0.199374835192503	0.841970708378581	1	-11.8363211477089
"RP11-711D18.2"	2.649412091239e-05	0.000106286530469067	0.199366444528017	0.841977271368618	1	-11.8363228206097
"MROH1"	-0.000504000342141597	0.0348950929518315	-0.19932386583209	0.842010575641163	1	-11.8363313086958
"PNMA6A"	2.76968279923065e-05	9.73028716127274e-05	0.199271616962396	0.842051444131946	1	-11.8363417220601
"WRN"	-0.000483020400672304	0.0323389286274936	-0.199261192312402	0.842059598229352	1	-11.836343799397
"ZNF600"	0.000692461182332684	0.0637309113588078	0.199011164243354	0.842255173727375	1	-11.8363935903777
"TRPM3"	3.91891174163512e-05	0.000312629278505459	0.198857554619036	0.842375334178825	1	-11.8364241494394
"DCDC2"	-7.39598971870939e-05	0.000831141541098539	-0.198742912841886	0.84246501459575	1	-11.8364469408726
"CFAP70"	-0.000159222844696586	0.00339771559146442	-0.198732622063003	0.842473064826855	1	-11.8364489860918
"ADGRB2"	-9.51715553613135e-05	0.00121496928155722	-0.198518575166773	0.842640512344815	1	-11.8364915024378
"CTC-471J1.11"	0.000152079549650394	0.00313830083886642	0.198358632939434	0.842765638771724	1	-11.8365232420099
"EIF2B5-AS1"	-6.22722953169405e-05	0.00064507001688053	-0.198012561054491	0.843036392229239	1	-11.8365918303315
"TCP11"	1.74371484522146e-05	6.1660891453459e-05	0.197998411486249	0.843047462707378	1	-11.836594632103
"FCRL4"	8.66844965239648e-05	0.00109685641416434	0.197977075738803	0.843064155637609	1	-11.836598856431
"RNF220"	-0.000555499199086762	0.0439584320358385	-0.197899990438976	0.843124467190829	1	-11.8366141149928
"STX7"	-0.00073390200285144	0.075180840099269	-0.197852048326971	0.843161977572455	1	-11.8366236018515
"RP11-384C4.7"	9.04107525193275e-05	0.00118935182939061	0.197825309498649	0.843182898450219	1	-11.8366288919664
"KRBOX4"	0.000572937739778619	0.0457761033135485	0.19780326623481	0.843200145528065	1	-11.8366332525571
"FAAP24"	0.000284789763679537	0.0115678078345406	0.197767436039249	0.843228179929582	1	-11.8366403394367
"AGO4"	0.000360134173758861	0.0178716666123232	0.197720419318843	0.843264967236918	1	-11.8366496369593
"PLA2G12A"	0.000625375098198592	0.0552680522333479	0.197711002340235	0.843272335407564	1	-11.836651498891
"IARS"	-0.000773170064587498	0.0866809642233935	-0.19719986028852	0.843672291239901	1	-11.8367524294087
"LY6H"	5.48824118997991e-05	0.000425486172939644	0.197198104437944	0.843673665218471	1	-11.8367527756656
"CTD-2054N24.2"	-0.000115819389080346	0.00200781185203031	-0.197180917985633	0.843687113892065	1	-11.8367561647471
"CCDC62"	7.8311881595835e-05	0.000871162132713952	0.197036967797708	0.84379975900381	1	-11.8367845393864
"CCT6B"	0.00018691133904943	0.00491866934646645	0.196681323370817	0.844078074565561	1	-11.836854553145
"ARRDC5"	-0.000189680491717811	0.0046013436660797	-0.19660241286656	0.84413982995571	1	-11.8368700706741
"RP11-96O20.5"	7.77086531583843e-05	0.000838708396570381	0.196431877867592	0.844273293981881	1	-11.8369035846298
"VPS54"	-0.000377402892369989	0.0204428838659521	-0.196405560034678	0.844293891231077	1	-11.8369087540849
"LINC01163"	4.24812923341155e-05	0.000275316844028051	0.196163114764108	0.844483642318431	1	-11.8369563435881
"RSG1"	0.000188350295056113	0.00523400752415895	0.196142214168243	0.844500000704229	1	-11.8369604434029
"RNF39"	-0.000123599509861719	0.00204476854661853	-0.196027287537742	0.844589952168412	1	-11.8369829793791
"PARG"	0.000519597880558364	0.0386947052977789	0.195884869053366	0.844701423933208	1	-11.837010887902
"SOX12"	-0.000153247163411282	0.0034176906493698	-0.19581838942462	0.844753458984822	1	-11.8370239083993
"RP11-299G20.2"	-6.79783830983269e-05	0.000627718591783464	-0.1950735294181	0.845336523379283	1	-11.8371694922283
"GLTSCR2"	0.00214346595594914	0.951073785714732	0.194934724222477	0.845445187221915	1	-11.8371965605462
"SLC23A1"	2.92265762998185e-05	0.000142053172182502	0.194857990843429	0.84550525931778	1	-11.8372115160114
"LINC01556"	2.06237599152006e-05	7.41611907314948e-05	0.194772582695408	0.845572123667706	1	-11.8372281552768
"ZNF552"	0.00046866218077326	0.0315891098259175	0.194769904605071	0.845574220309653	1	-11.8372286769058
"SEMA6D"	-4.22443717166032e-05	0.000284131678739717	-0.194761336314226	0.845580928319996	1	-11.8372303457602
"RAP2C"	0.000888162644856117	0.113783708143574	0.194633245618865	0.845681210296603	1	-11.837255285345
"AGBL5-AS1"	1.61318370048996e-05	5.80818555870236e-05	0.194531382865201	0.845760960249278	1	-11.8372751065732
"RP11-431M7.3"	-0.000152712435969599	0.00345556629290075	-0.194490037644859	0.845793330523808	1	-11.8372831488842
"ZNF835"	8.31457636602732e-05	0.00101964007044017	0.194485067510901	0.845797221791626	1	-11.8372841155352
"SEC13"	0.00114461546674356	0.207857637139618	0.194327492726581	0.845920593793682	1	-11.8373147498954
"SDF2"	-0.0011932969380395	0.223267135815582	-0.194293903176457	0.84594689297001	1	-11.8373212768795
"ABCB4"	-4.65714049863335e-05	0.000318584738642687	-0.194200043837967	0.846020381714101	1	-11.8373395092694
"ADAMTS15"	-3.07228834423195e-05	0.000175221113287588	-0.194165725960559	0.84604725180656	1	-11.8373461733973
"RP11-458J1.1"	-0.000162336713537892	0.00349698788875182	-0.194119413209428	0.846083513887442	1	-11.8373551649168
"LINC00470"	5.44191847979696e-05	0.000420671903708885	0.194076130901011	0.846117403478952	1	-11.8373635661425
"CA3"	3.08108038921343e-05	0.000158515269158813	0.194065722808558	0.846125552948157	1	-11.8373655861043
"KDM1A"	0.000411928177315562	0.0261759961601898	0.194038864908213	0.846146582586795	1	-11.8373707980856
"HSPA12B"	-6.93217456952791e-05	0.00063647341442066	-0.193905138419765	0.846251291573714	1	-11.8373967379854
"CTD-3064M3.7"	-4.85744841624604e-05	0.000370341128727084	-0.193731551212126	0.846387215895115	1	-11.8374303832847
"C7orf49"	0.000547493136839604	0.0447103234974217	0.193677882885018	0.846429240832692	1	-11.8374407793733
"UBA3"	0.00088771210027335	0.11867690820773	0.193497774467742	0.846570277766838	1	-11.8374756471137
"TNFRSF1B"	0.00187153090613741	0.58241562907552	0.193292659179995	0.846730902738999	1	-11.8375153165093
"LETM1"	0.000593615743779173	0.0544200857527966	0.19327238725177	0.846746777951892	1	-11.8375192348263
"PACRG"	5.69661913724891e-05	0.000381832909501861	0.193198523546921	0.846804622114174	1	-11.8375335083021
"PLD6"	0.000272042689014691	0.0108803326070528	0.192476984976056	0.847369716943771	1	-11.8376726519618
"FRK"	6.64705584829828e-05	0.000658534260742002	0.19247662691776	0.8473699973875	1	-11.8376727208816
"CTB-55O6.13"	-0.000134999921836571	0.00267442217653792	-0.192391635033959	0.84743656653792	1	-11.8376890766649
"PREB"	-0.000869880533289215	0.117605599382877	-0.192227679893731	0.847564986044021	1	-11.837720607671
"RP11-180M15.4"	6.66641958255721e-05	0.000616112291713135	0.192161584048411	0.847616757421955	1	-11.8377333112894
"RP11-22P6.2"	-0.000168780718336138	0.00445409224005515	-0.19188037613009	0.847837028559955	1	-11.8377873105744
"GRPEL2-AS1"	9.93615085333569e-05	0.00151370868545772	0.191721754728633	0.847961282498336	1	-11.8378177351538
"PDSS2"	-0.000583270647766318	0.0514760658716436	-0.191304655990503	0.848288029201811	1	-11.8378976172427
"NME1-NME2"	2.22512385900687e-05	8.15137934060722e-05	0.191253800825695	0.848327869892336	1	-11.8379073450431
"RP11-631N16.4"	0.000166961606406009	0.00465353371512531	0.191173788744534	0.848390553328085	1	-11.8379226448721
"KLHL14"	-1.77063743993752e-05	6.49667538089403e-05	-0.190950467985812	0.848565513384446	1	-11.8379653141693
"AC009784.3"	-0.000101443903166683	0.00142342555336746	-0.190912883190484	0.848594959826461	1	-11.8379724904922
"YBEY"	0.000723062084377008	0.0816342035199331	0.190905881582878	0.848600445377416	1	-11.8379738272044
"SAP30L"	0.000297544527707097	0.0150136275480935	0.190897362511656	0.848607119825792	1	-11.8379754535521
"DOPEY1"	0.000443709346518142	0.0288083681786158	0.190778246872022	0.848700444655559	1	-11.8379981859387
"TIRAP"	0.000353365899376601	0.0189618885981192	0.190609505685493	0.84883265378397	1	-11.8380303647226
"RSPH14"	-5.3492701481269e-05	0.000434323987613623	-0.190606991065142	0.848834624027273	1	-11.8380308440459
"RP3-455J7.4"	-0.000106474161296741	0.00182571958484506	-0.190464205621477	0.848946500143667	1	-11.8380580504907
"HORMAD1"	-3.27291217809326e-05	0.000180970877665713	-0.190027967209555	0.849288323147776	1	-11.8381410453997
"RP11-188P20.3"	6.02684287803996e-05	0.000538145213562436	0.189573557599155	0.849644414676703	1	-11.8382272950375
"SDR42E1"	0.000199925963894293	0.00602403616635048	0.189435487246168	0.84975261759485	1	-11.8382534607057
"RIN3"	0.000841719811977305	0.111101809501827	0.189429436705643	0.849757359344736	1	-11.8382546069069
"RP11-193H5.1"	-8.01491891613891e-05	0.000941648892358853	-0.189289283008335	0.849867197957744	1	-11.8382811470424
"RP5-1024G6.2"	4.09615714818187e-05	0.000275086319929505	0.189247003306931	0.849900333180362	1	-11.8382891494598
"PTDSS1"	-0.00105983208942286	0.18370101695802	-0.18922385209143	0.849918477240131	1	-11.8382935306124
"LINC01207"	-3.83348279302327e-05	0.000183900979458757	-0.189200360866855	0.849936887852899	1	-11.838297975556
"RP11-432J24.3"	7.34972486752089e-06	2.72243503432247e-05	0.189182100891407	0.849951198671984	1	-11.8383014302763
"ELK1"	-0.000576701075098486	0.0534193755359864	-0.188560347417213	0.850438512559242	1	-11.8384188648121
"ZNF420"	-0.000471029992846751	0.0331467553720979	-0.188298558659976	0.85064371274965	1	-11.8384681948648
"FBXO10"	0.000177467137444981	0.0046463995141952	0.188215575063138	0.850708760626371	1	-11.8384838175413
"NFIC"	-0.000798134029896819	0.100154839386034	-0.188077529695085	0.850816971708969	1	-11.838509791006
"FBN3"	2.80340373335892e-05	0.0001450262542484	0.188061977583155	0.850829162883557	1	-11.8385127159692
"KIF19"	0.000133755408181895	0.0026294794874757	0.187658079930204	0.851145787462242	1	-11.8385885942591
"RP5-1180E21.4"	3.55331016601826e-05	0.000205144378701567	0.187567499053447	0.851216799173225	1	-11.8386055888499
"TMEM256-PLSCR3.1"	-7.74351347617842e-05	0.000914912936281756	-0.187560592367357	0.851222213782787	1	-11.8386068843347
"NEBL-AS1"	-6.86483561026043e-05	0.000731627639015837	-0.187472337616351	0.851291403156179	1	-11.8386234340003
"RP11-61A14.4"	2.67333882326856e-05	0.00010826070269022	0.187471108246003	0.851292366957863	1	-11.8386236644827
"RP11-322E11.5"	3.03498062404072e-05	0.000134921665708989	0.187290214148956	0.851434186720442	1	-11.8386575614583
"NT5C3B"	-0.000576188412084443	0.0522766168203629	-0.187256554669767	0.85146057605743	1	-11.8386638651531
"SALL2"	0.000110672701006574	0.00190471858909961	0.1871613317613	0.851535232582176	1	-11.8386816922194
"MBTPS2"	0.000304365193431992	0.0144561560253269	0.187116975995755	0.85157000877858	1	-11.8386899931503
"PGM5P3-AS1"	-1.97779588401853e-05	7.40916031123072e-05	-0.187092542622732	0.851589165369331	1	-11.8386945648682
"ZNF814"	0.000322517381502151	0.0156691805272299	0.186877948525247	0.851757418159961	1	-11.838734691896
"RP11-123K3.9"	-3.05774098040766e-05	0.00016159124184258	-0.186853834428469	0.851776325271825	1	-11.8387391981185
"RP11-127L20.3"	2.878530801534e-05	0.000108015041234166	0.186792860214141	0.851824133633297	1	-11.8387505898383
"RORA-AS1"	-0.000212160331228875	0.00707318323209332	-0.186717655326734	0.851883100660762	1	-11.8387646351285
"USP22"	-0.000852639844142107	0.117899515748717	-0.186262250466522	0.852240194478247	1	-11.8388495658668
"BFSP1"	-0.000106935190654383	0.00188605731833987	-0.186154173802486	0.852324944419603	1	-11.8388696911794
"KRT2"	7.32268848993765e-05	0.000767568286023176	0.185902898606998	0.852521992231949	1	-11.8389164368109
"AC233755.1"	0.000115806887281862	0.00171359537748647	0.185844167842175	0.852568049712102	1	-11.8389273536019
"FH"	-0.000554080768830044	0.0535694963466975	-0.185695869824034	0.852684349311278	1	-11.838954903677
"ZBTB37"	-0.000352540786690102	0.019000264877041	-0.185626648753246	0.852738635575547	1	-11.8389677557026
"SLC46A3"	-0.000511180394346455	0.0405457346858973	-0.185539840036801	0.85280671584523	1	-11.8389838663836
"TREML2"	-7.31857786542867e-05	0.000866850275688783	-0.185528728423727	0.852815430275287	1	-11.8389859280252
"RP11-481J2.3"	-0.000116397653457213	0.00229486053264792	-0.185196070019671	0.853076330359945	1	-11.8390475920628
"PABPC5"	2.08533163577976e-05	7.89583168973763e-05	0.185147538516053	0.85311439439328	1	-11.8390565789722
"MIR100HG"	-2.97506141276844e-05	0.000112706912722869	-0.185043725796339	0.853195817515466	1	-11.8390757947774
"ALMS1"	-0.000384686720271276	0.0229992607701547	-0.185043022454914	0.853196369170493	1	-11.8390759249296
"TMEM210"	3.35847055283072e-05	0.00017702016474602	0.184953019709034	0.853266962032033	1	-11.8390925757142
"DNAH1"	0.000282467272859332	0.0122457190340424	0.184794184057393	0.85339154624394	1	-11.8391219410329
"RP11-503E24.2"	4.44698525205477e-05	0.000460537569698803	0.184765867067248	0.853413757321149	1	-11.8391271735917
"KIAA1024"	4.10611725218847e-05	0.000279628535339541	0.184764741601371	0.853414640108385	1	-11.8391273815415
"MMACHC"	-0.000145362619963679	0.00337137084737892	-0.184747614513716	0.853428074189499	1	-11.8391305459655
"PHF7"	0.000357778884530465	0.021628884902556	0.184717419661984	0.853451758418176	1	-11.8391361240895
"HDAC10"	-0.000675074804802715	0.074534514297927	-0.184465068436126	0.853649702759949	1	-11.8391827071851
"COLGALT1"	-0.000407921180511721	0.0273027129576835	-0.184378175116921	0.853717864026762	1	-11.8391987326286
"RP11-12D24.10"	-2.86721966607911e-05	0.000109065948194341	-0.184302409562486	0.853777297291169	1	-11.8392126996539
"ZNF763"	-0.000111377698396775	0.00215129783149484	-0.184293621643059	0.853784190909423	1	-11.8392143192922
"CTD-2376I4.2"	2.46545483684632e-05	0.000146790735606904	0.184095562902552	0.853939559580719	1	-11.8392508016384
"HAS2"	3.1873463030697e-05	0.000121423316487141	0.184040552572886	0.853982713853838	1	-11.8392609275565
"FAM83H"	0.000128273482383032	0.00281250969980244	0.183917366624338	0.854079351835522	1	-11.839283591794
"MXRA5"	0.000100090813111331	0.00158132221970564	0.183834698719154	0.854144205098798	1	-11.8392987928593
"COL18A1"	-0.000376474152274997	0.0237179056078185	-0.183722628852481	0.854232125878303	1	-11.8393193894684
"ADNP-AS1"	-8.42217834716582e-05	0.00125497366979031	-0.183693908298503	0.85425465794899	1	-11.8393246658171
"RP11-307N16.6"	-4.64649645224831e-05	0.000313263713581089	-0.183634033225659	0.854301631985508	1	-11.8393356630109
"ALDH1L2"	-6.01762622488799e-05	0.00062074392529005	-0.183476508653717	0.85442521785064	1	-11.8393645782643
"RP11-815J21.3"	-3.64331088496197e-05	0.00019111734759334	-0.183203506367279	0.854639410186981	1	-11.8394146318732
"AK2"	0.00100793019292964	0.177885973942905	0.183187516045998	0.85465195621739	1	-11.8394175613044
"TUBG2"	-0.000364197070730088	0.0214841372070697	-0.18312479947418	0.854701164089792	1	-11.8394290485469
"HINFP"	0.000535837622557296	0.0464041044252425	0.18298558246204	0.854810396776178	1	-11.8394545336379
"HKR1"	-0.000485013303630193	0.0383651242978856	-0.182628026196442	0.855090955921884	1	-11.839519899136
"AC097721.2"	0.000118989116577738	0.00234203032414349	0.18242898897894	0.855247139874417	1	-11.8395562300928
"CTD-3195I5.3"	2.68945845380417e-05	0.000103386647955127	0.182411592107837	0.855260791420522	1	-11.8395594037232
"PYROXD2"	-0.000244859091527539	0.00977004748670974	-0.182332446099783	0.855322898846886	1	-11.8395738381333
"RP11-5A19.5"	3.39707083290274e-05	0.000184355008817541	0.182269984706893	0.855371914160978	1	-11.8395852252312
"RP11-90D11.1"	-3.10626723977028e-05	0.000216500054315927	-0.182225455264885	0.855406858080234	1	-11.839593340842
"RP11-350N15.3"	2.87846829965885e-05	0.000110803614181051	0.182166908296437	0.855452802508454	1	-11.8396040081702
