"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ICK"	0.0107925964532854	0.0238030763710824	2.37829916277203	0.0174208311438021	0.0525237451423514	-8.70659213120627
"GP2"	-0.00281339013955908	0.00152402555286558	-2.37760590758382	0.0174535849005955	0.0526163808435363	-8.70823950301367
"TEX30"	0.0144993428113945	0.039544632330709	2.37707243635856	0.0174788262104746	0.0526863502752975	-8.70950685618418
"RTKN"	-0.00723151200639565	0.0127980933731655	-2.37680105623212	0.01749167890178	0.0527189648248302	-8.7101514576668
"CDC42BPA"	-0.0064687047198104	0.00646191868331335	-2.3767410275875	0.0174945230059389	0.0527214099650274	-8.7102940320734
"BAD"	-0.0220605968833452	0.117121028199944	-2.37658597778146	0.0175018710053487	0.0527374258770441	-8.7106622751952
"DPAGT1"	-0.015826810642721	0.0554097688400439	-2.37652325655191	0.0175048442096647	0.0527402572697087	-8.71081123123446
"PNMT"	-0.00401080020064122	0.00255096990272556	-2.37607849748461	0.0175259400443036	0.0527949953748093	-8.71186737264559
"RSPH1"	-0.00431562705688254	0.00465789840957232	-2.37605440398333	0.0175270834847545	0.0527949953748093	-8.71192458033481
"ST7"	-0.00711596638213644	0.0115776506693379	-2.37542928425297	0.0175567735794932	0.0528782862366923	-8.71340866425555
"CTC-524C5.2"	0.00453846772205024	0.00421137596515403	2.37538004615746	0.0175591140178903	0.0528791943862035	-8.71352554284447
"LINC01317"	0.00276384673520841	0.00149167657613116	2.37516016209671	0.0175695691237978	0.0529045367729823	-8.71404746160078
"SND1"	0.0267000481691916	0.165347898536172	2.37508976430285	0.0175729175701626	0.0529084765709505	-8.71421454823574
"CEP152"	0.0100726933903686	0.0208570712510989	2.37495222211252	0.0175794613307686	0.0529220347781177	-8.71454098541617
"ARHGAP42"	0.00563976424684322	0.00552714549930381	2.37489300193279	0.0175822794709342	0.0529243753573212	-8.71468153043042
"SCARA3"	-0.00314904372653109	0.00170585054622976	-2.37464324795041	0.0175941689963469	0.0529540179784445	-8.71527422362541
"CTD-2012K14.3"	0.00448725576194832	0.00339016108411691	2.37453533025403	0.017599308593336	0.0529633404929414	-8.71553030473022
"IPPK"	0.00798089764021833	0.0119038363163893	2.37443363022899	0.0176041532774822	0.0529717734367677	-8.71577162110524
"MGRN1"	0.0174001708906285	0.0644293420183186	2.37233091672122	0.0177045825806846	0.0532649590940416	-8.72075868046128
"SLMAP"	0.0211182494001116	0.0933125313570433	2.37230767424526	0.0177056954829278	0.0532649590940416	-8.72081378058818
"SCD5"	-0.00334451473866571	0.00268411264295261	-2.37172168396383	0.0177337742912666	0.0533420949852912	-8.72220278923137
"EBP"	0.0192343073845783	0.0801111304514061	2.3716867471043	0.017735449587745	0.0533420949852912	-8.72228559138768
"RP11-235C23.5"	0.00276802394950707	0.00126857345713643	2.37161237614823	0.0177390162947236	0.0533466358538564	-8.7224618503294
"YPEL3"	0.0229858051803924	0.11292776891984	2.37126199880945	0.0177558282671339	0.0533910036067384	-8.72329216933092
"CCNC"	-0.0267267876838186	0.173823755514485	-2.37114773175984	0.017761314102307	0.0534013078186103	-8.72356293120121
"FSIP2"	0.00411410021113466	0.00308419457181437	2.37087147280336	0.0177745831283648	0.0534350079325537	-8.72421748772299
"RP11-159G9.5"	0.0102961158654453	0.0191594372068032	2.37064539509481	0.0177854483567392	0.0534614746328269	-8.72475309022673
"UBE3C"	0.0112587582881895	0.025568482194146	2.37052375609386	0.0177912966997005	0.0534728566353845	-8.72504124505705
"FSD1L"	0.00719077816077792	0.0100570732959603	2.37004961105351	0.0178141094514679	0.053535217685263	-8.72616432271228
"CETN3"	0.0112648633133894	0.0270880632873595	2.36894967303857	0.0178671300031244	0.0536883346809211	-8.72876881335314
"MPDU1"	0.0211223126185926	0.101244042167231	2.36884818150109	0.017872029183464	0.0536968346701969	-8.72900906949031
"CTDP1"	0.0104993435850975	0.0212572328962033	2.36864563180544	0.0178818101433406	0.0537199983861389	-8.72948852512842
"MED7"	0.0133587837074847	0.035081656826293	2.3683642712893	0.0178954045970295	0.0537546117933703	-8.73015446604379
"WDFY3"	-0.00461480527551741	0.00346140152074573	-2.36807390496916	0.0179094436778553	0.0537905526097485	-8.73084163962768
"LINC00861"	0.00359661104126122	0.00299229885158257	2.36770975885244	0.0179270636188009	0.0538372388783698	-8.73170329972536
"C10orf25"	0.00404748927742879	0.00315711037684844	2.36661973376867	0.0179798974884158	0.0539896539726831	-8.73428177897502
"PIK3CD-AS1"	0.00179171808118148	0.000821136681589293	2.36599182818264	0.0180103941635516	0.0540749678897557	-8.7357665659239
"CPEB3"	0.00991288737677813	0.0178814897832164	2.36550907939464	0.0180338715397337	0.0541391895338572	-8.73690783809097
"CSTB"	-0.0442731557553848	0.434362735668653	-2.36418025364072	0.0180986344481633	0.0543273245848512	-8.74004813012886
"RP11-583F2.5"	0.00261771591829545	0.00119968793364843	2.36341654130075	0.018135947570908	0.0544330286137599	-8.74185214430902
"CCDC134"	-0.0061546314045648	0.00954973459897982	-2.36311171007478	0.0181508596856134	0.0544714818267049	-8.74257204333366
"UBE2F"	0.0155375579580798	0.0461205817017854	2.36291173743214	0.0181606480296477	0.0544911254929985	-8.74304425467198
"SPTLC1"	0.0148687599968804	0.0452895131811164	2.36289214222867	0.0181616074324842	0.0544911254929985	-8.74309052424162
"KLHDC9"	-0.00780121794088799	0.0137336306126327	-2.36270679151924	0.0181706846043564	0.0545120538130691	-8.74352816839471
"TMEM26"	-0.00385359483686652	0.00222009452749623	-2.36185929207589	0.0182122397961495	0.0546304000824817	-8.74552882027703
"SMTN"	-0.00678966141086745	0.0123030762778685	-2.36172588140201	0.018218788859045	0.054643724882541	-8.74584369127256
"MAVS"	0.0144046249601613	0.0423154942602378	2.36095195038893	0.0182568214447646	0.0547485006454584	-8.74766994467962
"CCDC71L"	0.00881688445027365	0.0150533269908952	2.36092912531436	0.0182579441712963	0.0547485006454584	-8.74772379618384
"RRP12"	-0.0191068050948628	0.0764227740170236	-2.36086247847208	0.0182612227619474	0.0547520014255613	-8.74788103399899
"TIMM9"	0.0238383174083111	0.129663226011194	2.36059102934954	0.0182745816179983	0.0547857212186784	-8.74852140966021
"RP11-89H19.2"	-0.00262025799081391	0.0017440718505299	-2.36025595187395	0.0182910836244681	0.0548288550393643	-8.74931178960133
"ZNF594"	0.00659058955081568	0.00830890625187082	2.36016972044866	0.0182953324887764	0.0548352534492564	-8.7495151739576
"TRAPPC9"	0.0120536990510051	0.0310577448509037	2.36003086084415	0.0183021763075748	0.0548494271477875	-8.74984267088467
"CABYR"	-0.00424541308237683	0.00319720314509821	-2.3598850069143	0.0183093672617554	0.0548646377739604	-8.75018664303953
"CMSS1"	0.015712434005542	0.0465415330737731	2.35925676140219	0.0183403695821827	0.0549511882063201	-8.75166801265864
"ESPNL"	0.00239086222305692	0.00109572186193699	2.3590001682269	0.0183530450178189	0.0549828142008934	-8.75227293251172
"PRR5L"	0.00348354664006419	0.00239054523746339	2.35867129778625	0.0183693020899481	0.0550251616658357	-8.75304815038123
"HGH1"	0.00856239589061232	0.0157925145029169	2.35812423799896	0.0183963728603258	0.0550998879931344	-8.75433744811425
"BAG3"	-0.0266864607652808	0.108281099451658	-2.35796981682951	0.0184040205737567	0.0551164288199053	-8.75470133028684
"TC2N"	-0.0145611165927233	0.0351920360566831	-2.35783160463735	0.0184108678974288	0.0551305690936168	-8.75502699701683
"LRRC27"	0.00739641417075287	0.0105212292577999	2.35775554105027	0.0184146371994499	0.0551354901602094	-8.75520621605403
"PXDN"	-0.00672394764981265	0.00869011157181623	-2.35757753107467	0.0184234610565802	0.0551555422489214	-8.75562561594857
"VPS37D"	-0.00136141386185185	0.000737483751120598	-2.35614731650566	0.0184944904545327	0.055361797084292	-8.75899412155725
"KANK2"	-0.00515376107220074	0.00503209758818325	-2.35570458024968	0.0185165268001453	0.0554213644041279	-8.7600364602441
"FLVCR1-AS1"	0.00811189337258852	0.0124706041213687	2.35555843813928	0.0185238057861141	0.0554367531805758	-8.76038048124326
"MYEOV"	-0.00643087511921091	0.0109647812453361	-2.35521876698652	0.0185407336633305	0.055476783988115	-8.76117999056725
"ZZEF1"	0.0160812691806475	0.0537008911164825	2.35520419969813	0.0185414599425094	0.055476783988115	-8.76121427610661
"TMEM41A"	0.0172584418936016	0.0600499522236659	2.35508768980541	0.0185472696553796	0.0554877654299538	-8.76148848592482
"C2orf54"	-0.00403965272618154	0.00276569318282395	-2.35491914729315	0.0185556767707358	0.0555065140771666	-8.76188513223776
"ARMC9"	-0.00474454103787208	0.00566484245653053	-2.35459912828422	0.0185716489061434	0.0555478854089297	-8.76263818387827
"SARM1"	0.00800548448569221	0.0140219476623058	2.35395695897296	0.0186037358525338	0.0556374411134067	-8.76414899418888
"BCAP29"	0.020505384338628	0.0800617166878615	2.35312786731985	0.0186452344024081	0.0557551198231815	-8.76609896198381
"ZNF444"	0.0122905919805536	0.0355587585236936	2.3528684960844	0.0186582333433115	0.0557871472903005	-8.76670884485507
"NPHP3"	0.0116429715596502	0.0239783115223177	2.35282833367918	0.0186602468765513	0.0557871472903005	-8.76680327632328
"LA16c-306E5.2"	0.0043929734061965	0.00331318495770036	2.35243251699978	0.0186801012313868	0.0558382466030459	-8.7677338503945
"ATAD2"	0.0134564672458895	0.0342395316479918	2.3524017537617	0.0186816451040921	0.0558382466030459	-8.7678061689247
"CDKN1C"	-0.00870323190992715	0.0147120691559342	-2.35193053385523	0.0187053075331178	0.0559025294850668	-8.76891379944356
"CYP2D6"	-0.00311066049919429	0.00197265040838358	-2.35172468012118	0.0187156527594326	0.0559270024560299	-8.76939760140788
"THADA"	0.0149014227280273	0.0432664172007122	2.35145834647923	0.0187290448458489	0.0559575085508059	-8.7700234818472
"SLCO3A1"	-0.0025870871382186	0.00251595857578437	-2.35143584524709	0.0187301766620222	0.0559575085508059	-8.77007635619454
"ZSCAN22"	0.00248153876709357	0.00145817184265579	2.35077353516885	0.0187635177987873	0.05605066045975	-8.77163245420628
"PLBD2"	-0.00893527144417352	0.0193743929996046	-2.35048177745617	0.0187782215471154	0.0560881234394146	-8.77231780031274
"RALGDS"	0.0132503100340188	0.032641978984741	2.35027927121292	0.01878843320442	0.0561121620401466	-8.77279344257424
"RAMP1"	-0.00721353229967514	0.0106048512499069	-2.35000727751948	0.0188021565073294	0.056146681521887	-8.77343223106862
"CDC42EP4"	-0.00903948607096069	0.0151189229809063	-2.3499042918884	0.0188073548830875	0.0561557389929627	-8.77367407784075
"KIF3A"	0.0134573938875688	0.0347619470078118	2.3495804632584	0.0188237088804656	0.0561980994376511	-8.77443447332024
"RABIF"	0.0181986699903857	0.0686606675432995	2.34920786448443	0.0188425412593357	0.0562478484761592	-8.77530925856466
"MYO9A"	0.0148915425976543	0.0413618009337316	2.3485596681834	0.0188753425320749	0.0563392805350859	-8.77683076002358
"RP11-875O11.1"	-0.0057383568379522	0.00715589817635856	-2.34831740783641	0.0188876146715179	0.0563694230731665	-8.77739930649417
"WBP1"	-0.0222988257681965	0.124948384630944	-2.34733331136523	0.018937537660326	0.0565119133840244	-8.7797082222485
"RPL26L1"	-0.0194899472601722	0.0903271560338219	-2.34650824731942	0.0189794818773302	0.056627183302604	-8.78164326690824
"AC104024.2"	-0.00412211319163762	0.00394639615220385	-2.34648760601797	0.0189805322710444	0.056627183302604	-8.78169166879459
"TLCD1"	-0.00644672421848041	0.00864526654944786	-2.34634381051083	0.0189878511419043	0.0566413176025148	-8.78202884376599
"FZR1"	0.00982797053560844	0.021520983129301	2.34630871483763	0.0189896378081306	0.0566413176025148	-8.78211113376628
"CXorf65"	0.00368301205181719	0.00301253210299522	2.34568004028925	0.0190216675691037	0.0567303298533468	-8.78358499986708
"ACTL6A"	0.016378983643684	0.0562820821338098	2.34510054234758	0.0190512337133003	0.0568119749746398	-8.78494322696457
"FLJ27354"	0.00833288139056172	0.0135088424707643	2.34472156149288	0.0190705911485992	0.0568631618117868	-8.78583130097705
"PAFAH2"	0.00618941409709926	0.00821083075919768	2.34466094836049	0.0190736887172303	0.0568658600852246	-8.78597332374612
"RP11-332H14.2"	0.0129182268037928	0.0342676007138691	2.34436331090592	0.0190889055430155	0.0569046856618513	-8.78667066555642
"NOMO1"	-0.0067329475132592	0.0104427193255465	-2.34431941961518	0.0190911503995035	0.0569048368706039	-8.78677349201876
"EPM2A"	0.00477694118590323	0.00432336267224023	2.34415061185768	0.0190997863637308	0.0569240357783681	-8.78716894902412
"HGF"	-0.00337401086601691	0.00271897289379638	-2.34390559382169	0.0191123272143511	0.0569547410673059	-8.7877428892388
"RP11-159D12.5"	-0.00249746696779973	0.00135288861037998	-2.34386352703901	0.0191144810584087	0.0569547410673059	-8.78784142215721
"MTFR1"	-0.0110632179170856	0.0259284397771984	-2.34368405167194	0.0191236726874809	0.0569755831303638	-8.78826178702166
"ZNF772"	0.00434379619455149	0.00355250519366696	2.34333423123671	0.0191415994558728	0.0570180795286805	-8.78908103951927
"ZFYVE16"	0.0144787703591629	0.0395584012216604	2.34331991396024	0.0191423334665981	0.0570180795286805	-8.78911456687617
"MSC-AS1"	0.00321307305114759	0.00269161923766124	2.34204378304688	0.0192078564196443	0.0572066784845515	-8.79210211384342
"ZBTB39"	0.00708375456732011	0.0118467985470833	2.34199736198155	0.0192102436011785	0.057207218715876	-8.79221075946056
"MSL1"	0.0143717907209462	0.0428026401103371	2.34190687556192	0.0192148975684665	0.0572145084314786	-8.79242253111969
"N4BP3"	0.0121307099746345	0.0324542674509953	2.34178461085576	0.0192211875468042	0.0572266673202119	-8.7927086627366
"BDH1"	0.00996838384024057	0.0205342530271739	2.34167533840655	0.0192268106542056	0.0572350731963309	-8.79296437642913
"CTDSPL"	-0.00305702161277074	0.00173772824888424	-2.34164397959079	0.0192284246292513	0.0572350731963309	-8.79303775849587
"ZNF682"	0.00763578606331065	0.0112878566178874	2.34097544233516	0.0192628610838558	0.0573309963518248	-8.79460195424152
"CALCB"	-0.00277393695943521	0.00185396295623966	-2.34053470899445	0.0192855927997347	0.0573920653196925	-8.79563290677168
"TK2"	-0.00896015676764241	0.0207587310002077	-2.34003265126217	0.0193115160120833	0.0574626167706952	-8.79680707168239
"RP11-306I1.2"	-0.00228656130351498	0.00165873340517726	-2.33951535327434	0.0193382579924011	0.057535588050123	-8.79801661601179
"TNFRSF4"	-0.0106251321911345	0.0277554700911695	-2.33937563102143	0.0193454865542797	0.0575504925195278	-8.79834326829698
"AC021224.1"	0.00241449016321612	0.0013029146460215	2.33927032450586	0.0193509361709422	0.0575601020292907	-8.79858944823421
"RP11-110G21.1"	0.0106718394461167	0.0240904829862645	2.3389806218554	0.019365935219048	0.0575981112277533	-8.79926664250413
"GJA3"	0.00236461584390652	0.00108369325938763	2.33847711195949	0.0193920280889369	0.0576639195374274	-8.80044342255014
"ADPRHL1"	-0.00488002853166622	0.00383990982514102	-2.33846784839277	0.0193925084328298	0.0576639195374274	-8.80046507056031
"ZNF324B"	0.00484276906719272	0.00453934577069403	2.33823096536873	0.0194047950658489	0.0576938392792378	-8.80101861293135
"GPT2"	-0.00933130417392983	0.0194063402588382	-2.33807521025717	0.0194128774684512	0.0577060649872992	-8.80138254710284
"TPRA1"	-0.0160177592632837	0.0596381073943787	-2.3380659686458	0.0194133571241251	0.0577060649872992	-8.80140414010133
"COASY"	0.0182586302387577	0.0731078684737015	2.33791761479247	0.0194210583644192	0.0577223411278034	-8.80175075677243
"RP11-582E3.6"	0.00650504305429355	0.00836995047335991	2.33781139127748	0.0194265742045021	0.0577321189405023	-8.80199892585655
"JAM2"	0.00545838389009229	0.0063634575654926	2.33643739474517	0.019498044834814	0.0579378772675186	-8.80520796758318
"ORM1"	-0.00764367069787789	0.00414060933016648	-2.33626040522304	0.0195072679121309	0.0579523666629161	-8.80562119905635
"ETV4"	0.00246130203486327	0.00122769741430143	2.3362580618904	0.0195073900507907	0.0579523666629161	-8.80562667001089
"AC093495.4"	0.00425058320186265	0.00347038368802868	2.3361457223035	0.0195132461735554	0.0579631244429227	-8.80588894167686
"RASAL2"	-0.00560925263874027	0.00531275946238971	-2.33561691949042	0.0195408326440673	0.0580384212807932	-8.80712333285599
"SEC16B"	-0.00211215638084553	0.00133027698401289	-2.3355557782749	0.0195440244424228	0.0580412543128632	-8.80726603758467
"KDM1A"	0.0105971604603386	0.0227144905105428	2.33511804025874	0.0195668892994516	0.0581025044631645	-8.80828761728313
"C4orf48"	-0.0269038010941317	0.165993633923715	-2.33481457326965	0.0195827543428637	0.0581419177064588	-8.80899572712744
"IGHV3-35"	-0.00852238155780304	0.00940700441769866	-2.33477840461653	0.0195846459642809	0.0581419177064588	-8.80908011693151
"MAPK8"	0.0128648898987762	0.0368528071194632	2.33420473961139	0.0196146700108743	0.0582243867153515	-8.81041843509189
"SUMO4"	0.00559002757110725	0.00562792484065166	2.33389479121109	0.0196309085828501	0.0582659205878023	-8.81114138523596
"LIPH"	-0.00371649780796149	0.00258105642823402	-2.33373440373131	0.0196393160872442	0.0582842044539053	-8.81151544907328
"RP11-758M4.4"	0.00296324124436967	0.00170172629520071	2.33263549831205	0.0196970053146911	0.0584487222925073	-8.81407768185425
"TGFBR1"	0.0105647860908254	0.0211267924311182	2.33185968417037	0.0197378223110065	0.0585631417041476	-8.81588586215
"SMC4"	0.0213076347141192	0.0945271221465307	2.33069946769763	0.0197990012674771	0.0587379430189909	-8.81858884362041
"RP11-890B15.3"	0.00295439731879634	0.00166564572585673	2.32984237261213	0.0198443027398048	0.0588656058054258	-8.82058477409926
"FLAD1"	0.0193184074170506	0.0820853438490813	2.32954651881195	0.0198599609946599	0.0589048315633168	-8.82127356322455
"PSMD9"	0.0186050555127085	0.0826456046122319	2.32950313856764	0.0198622578290672	0.0589048315633168	-8.82137455117388
"ZNF484"	0.0102194547999937	0.0186442942463406	2.3294638172141	0.0198643399596209	0.0589048315633168	-8.82146608852138
"TLE2"	-0.00470846094581247	0.00403361439280045	-2.32910198834676	0.0198835083433818	0.0589516922254613	-8.82230832828661
"NTAN1"	0.0164869516071443	0.0598903840683211	2.32907971592808	0.0198846887830474	0.0589516922254613	-8.82236016818688
"CHMP4C"	-0.00918658238001273	0.0171926012053002	-2.32894625855166	0.0198917633148688	0.0589659254281773	-8.82267078493347
"C5orf34"	0.00608793208805122	0.00603440796854598	2.32789398327563	0.0199476211076388	0.0591247489630414	-8.82511929144359
"ABCB10"	0.00543098240638538	0.00604299969430182	2.32716669137115	0.0199863078452595	0.059232647007977	-8.82681095863878
"AL589743.1"	-0.0035117030123884	0.00190230464296525	-2.32710300900305	0.019989698409595	0.0592346000281569	-8.82695905749267
"NHSL2"	0.0109474354964996	0.0234176662593267	2.32706852214621	0.0199915347617682	0.0592346000281569	-8.82703925797255
"PAPSS2"	-0.00615606768233103	0.00592106531003164	-2.32639356251478	0.0200275045951761	0.0593343993232683	-8.82860866303719
"SNTB2"	0.00744608442945597	0.0118702211942198	2.32627528162019	0.0200338138151846	0.0593463119699386	-8.8288836410282
"JAKMIP2"	0.00250167943625497	0.00114650891357433	2.32605992957248	0.0200453053622152	0.0593735717872375	-8.8293842530192
"SYNGR3"	0.00618470288051432	0.00756962349546892	2.32588360329272	0.0200547187129775	0.0593936723624214	-8.82979411041916
"LYVE1"	-0.00341493690169667	0.00184988602413548	-2.32584702849408	0.0200566717775241	0.0593936723624214	-8.82987912195042
"CHIC1"	0.00942881233012668	0.0159945189430528	2.32461153766052	0.0201227435946801	0.0595825271295841	-8.83275001381525
"ARHGEF17"	-0.00335515524924812	0.00191243897550678	-2.32395109259657	0.020158140866961	0.0596805232174241	-8.83428405564222
"EMP1"	-0.0142790071651229	0.0306322585063533	-2.32390787933559	0.0201604588218835	0.0596805729420783	-8.83438441362048
"PAXIP1"	0.0063361778741221	0.00838274963471134	2.3238513846508	0.0201634895419029	0.0596827323977689	-8.83451561341509
"ZBTB43"	0.0162673616110917	0.0563378330081113	2.32359348192515	0.0201773300714555	0.0597168841039825	-8.83511451045114
"MSH5"	0.00557335580242109	0.00607671473159524	2.3228051436456	0.0202196882179654	0.0598354192073176	-8.83694476386584
"AASDH"	0.0140841560969091	0.0405456766162412	2.322159302919	0.0202544476493975	0.0599314432158727	-8.83844372435159
"FAM111B"	0.00825736284511311	0.011888163509827	2.32190344690434	0.0202682323468411	0.0599653896777691	-8.8390374368732
"HTATSF1"	0.0196844602480524	0.0856244818166934	2.3218029962595	0.0202736465414796	0.0599745663343532	-8.83927051420624
"FAM185A"	0.00971238293956268	0.0186724406915957	2.3206893291617	0.0203337567558133	0.0601455270828031	-8.84185390031918
"ARMC5"	0.0103246404169247	0.0230597656066479	2.32019581594663	0.0203604438336839	0.0602175973117336	-8.84299831280685
"PPP2R5D"	0.00879708842331031	0.0172591364105565	2.31953935566991	0.0203959897484167	0.0603158488170112	-8.8445202081892
"RP13-580F15.2"	0.00480669568566728	0.0041553759439989	2.31899445858797	0.0204255358662023	0.0603963370983874	-8.84578313605652
"RBM5-AS1"	0.00194956587215328	0.0010024055970427	2.31889655838664	0.0204308482934584	0.0604051585146882	-8.84601001153544
"ITGA5"	0.00635743651622519	0.00706554157917419	2.31819482430306	0.0204689622801988	0.0605109468524968	-8.84763594130112
"SUV39H2"	-0.00513989987996103	0.00616690412139393	-2.31809376028537	0.0204744565781729	0.0605202907858348	-8.84787006786841
"SNF8"	0.0214624311768603	0.104439164139134	2.31793144760552	0.0204832833232998	0.0605394818221972	-8.84824606276807
"SCMH1"	0.0117059857048748	0.0293563938627851	2.31779490148848	0.0204907114246221	0.0605545351865968	-8.84856234945246
"SUGCT"	0.003141412570806	0.00199653313436761	2.31758489199203	0.0205021405160349	0.0605814075747254	-8.84904876569958
"SCARNA2"	0.00263258161755085	0.00140186964449463	2.3169383660584	0.0205373605285684	0.060678565198043	-8.85054594895459
"RP11-216B9.6"	0.00495164083145138	0.00448395847539389	2.31664148817184	0.0205535508595738	0.0607194830325831	-8.8512332999866
"CKB"	-0.013805051142368	0.0394638444158055	-2.31596114454315	0.0205906956130213	0.0608222882373244	-8.85280814423128
"CREB3L4"	-0.0130668945191372	0.0339127156329759	-2.31540302367094	0.0206212110672544	0.060905490152516	-8.85409972514593
"DSCR8"	-0.00235337728333071	0.00127483460786279	-2.3152813127183	0.0206278708921863	0.0609182226814909	-8.85438134246835
"RP11-800A3.3"	0.0024528813707533	0.00112414497027594	2.3150799735942	0.0206388919590163	0.0609438304630637	-8.85484717265532
"SH3GLB2"	-0.0136752969783366	0.0419418836677391	-2.31456064243767	0.0206673432447777	0.0610208956117157	-8.85604854143471
"FAM69B"	0.00364697390719281	0.00236830727967506	2.31438199228827	0.0206771384033934	0.0610428667606157	-8.8564617506253
"MPC2"	-0.0314013821589748	0.251329313748057	-2.31386779305088	0.0207053538867478	0.0611192070399277	-8.85765089096507
"TGM2"	0.00737357163650574	0.00914107464590846	2.31362088768176	0.0207189141700157	0.0611503565020915	-8.85822179210377
"TNR"	0.00303562271466903	0.00139121281894843	2.31351605739906	0.0207246738927626	0.0611503565020915	-8.85846416506604
"AGAP1"	-0.00406282312735731	0.00331561084445023	-2.31350860731677	0.020725083278078	0.0611503565020915	-8.85848138961983
"CD24"	-0.0582439168529596	0.793016284890964	-2.31346786091005	0.0207273224358936	0.0611503565020915	-8.85857559412985
"CDK18"	-0.00613207643384972	0.00886176365906887	-2.3134610717061	0.0207276955469399	0.0611503565020915	-8.85859129041046
"TRGV10"	0.00520736248171566	0.00536585237084356	2.31337049017977	0.0207326741530771	0.0611580873703429	-8.85880070572287
"CTD-2215E18.1"	0.0034335400394513	0.00217120833940438	2.31307516835073	0.0207489130832996	0.0611986030779312	-8.85948340301799
"CSAD"	-0.0134005843405466	0.0351598104231374	-2.313034895847	0.020751128415937	0.0611986030779312	-8.85957649447068
"RNASEH2A"	0.014951674076725	0.0503693379630835	2.31269157654834	0.020770022292559	0.0612473596540669	-8.86037002463727
"RP11-588H23.3"	0.00776232928780682	0.0128470369007003	2.31192888648616	0.0208120490637727	0.0613643124680474	-8.86213244550783
"HSPB8"	-0.00447624061760928	0.00401879274247391	-2.31116026213745	0.0208544778236299	0.0614824238212847	-8.86390799213076
"UTP15"	0.00892897553474788	0.0170035440015916	2.310161203211	0.0209097394761835	0.0616383374988428	-8.86621496892266
"ZBTB49"	0.00756251028898546	0.012286372794557	2.30979558610989	0.0209299949953844	0.0616910353682572	-8.8670589846938
"USP37"	0.013166579611416	0.0348391967488729	2.30963455999085	0.0209389214124848	0.0617103325946357	-8.86743066620398
"SCUBE2"	-0.00456737045960964	0.00350184314000732	-2.30905046647461	0.0209713282535925	0.061798818118046	-8.86877865744719
"RP11-147L13.14"	0.00422071390292641	0.00320219436911092	2.30802848938855	0.0210281350443679	0.0619591777295708	-8.87113639272511
"RP11-331F9.4"	0.00207058948526054	0.000948942245277503	2.3075126289879	0.0210568601413458	0.0620314082697338	-8.87232610414132
"LIN7C"	0.0123791618322887	0.0299555038519582	2.3075023519921	0.0210574327513683	0.0620314082697338	-8.87234980293217
"NPIPB9"	-0.001882439469028	0.0010197255660288	-2.30720043020221	0.0210742611796712	0.0620739311408034	-8.87304598868615
"RP11-589C21.5"	0.00567369086716943	0.00580351704355911	2.30695293997354	0.021088064457617	0.0621075348294683	-8.87361659569996
"FAM58A"	0.0133404283790756	0.0413485018632597	2.30669754798111	0.0211023167002336	0.0621424530056272	-8.87420535674376
"SPPL3"	0.0120698206415119	0.0294596304077203	2.30645797961589	0.0211156935287792	0.0621747856118175	-8.87475758005919
"STEAP3"	-0.00686462666333898	0.00854307827866541	-2.30609715681665	0.021135854811953	0.0622270853159272	-8.87558919600019
"ENAM"	-0.00304789866749152	0.00357645619291143	-2.30583591474492	0.0211504624036181	0.0622630241132616	-8.87619121954017
"KCNH4"	0.00238023507039388	0.00117326707773083	2.30554839369153	0.0211665495770082	0.0623033098717182	-8.8768537233937
"MED29"	0.0228136158313717	0.115343788967178	2.30521659224334	0.0211851275457642	0.0623509172604852	-8.87761815528531
"OXR1"	0.0245861785125268	0.135784715095122	2.30504310687089	0.02119484685902	0.0623724444898085	-8.87801780164605
"LINC01501"	0.00110780308068985	0.000507701381755458	2.3049126765629	0.0212021566213716	0.0623868767841245	-8.87831824523104
"NDUFA4"	0.0504199810855022	0.846058545314293	2.304672673088	0.0212156129799806	0.0624193899757002	-8.87887104404356
"UNC13B"	-0.00362678641178428	0.00368004574866899	-2.30433745481674	0.0212344202340267	0.062467637110876	-8.87964305442888
"CCNL2"	0.0227425923748588	0.111013434965524	2.3040644090723	0.0212497500621745	0.0625056445347052	-8.88027179812685
"DCTN5"	0.0143407180318641	0.0450159298795346	2.3038246444224	0.0212632193126701	0.0625381711129622	-8.88082384395614
"RP11-61K9.3"	0.00991559447310607	0.0214895190537266	2.30280251686481	0.021320722812069	0.0627001866573319	-8.88317659686
"SH3BGR"	-0.00402823729901794	0.00393123831239454	-2.30235164180655	0.0213461314545636	0.0627640108058234	-8.88421409843058
"RHBDD2"	0.0222230972872526	0.111812510242182	2.30233152326476	0.02134726583066	0.0627640108058234	-8.88426038816654
"GJC3"	-0.00350981555850667	0.00199621913098929	-2.30214771042126	0.0213576324776429	0.0627873722860655	-8.8846832951454
"ZNF25"	0.006383807238176	0.00795616647949397	2.30203565817758	0.0213639541330897	0.0627988383136895	-8.88494108254925
"CMKLR1"	-0.00331590312969542	0.00234858375017254	-2.30183834129836	0.0213750901286912	0.0628244517778338	-8.88539499932989
"MAFA"	0.00401913172975724	0.00338504577394371	2.30178174278882	0.0213782853183429	0.0628267229157193	-8.88552519396175
"TUBGCP5"	0.0103700974812185	0.021706288766915	2.30126204796203	0.0214076434156859	0.0629058726473844	-8.88672050848563
