"Gene.ID"	"gene_sample"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"change"
"176"	"ENSG00000159753"	"RLTPR"	-0.61158601933596	2.21486889334998	-3.9249673598201	0.00011609252371097	0.0240346721300794	-0.710835083171495	"down"
"177"	"ENSG00000160180"	"TFF3"	1.36693833900384	4.06328468652482	3.04571152210014	0.00260534623558391	0.122947280872806	-3.62325303850223	"up"
"178"	"ENSG00000160182"	"TFF1"	0.828203752345693	1.92765272585823	2.35482223351122	0.0194136183767981	0.358972819424297	-5.43473995100764	"up"
"179"	"ENSG00000160654"	"CD3G"	-0.727160997501201	3.62872910402555	-3.75224248489868	0.000224346853582899	0.0351024565326918	-1.33445288548794	"down"
"180"	"ENSG00000160883"	"HK3"	-0.598489142272214	2.33028490787114	-4.14504394447251	4.85293903443271e-05	0.0155478922969825	0.11890213659918	"down"
"181"	"ENSG00000161405"	"IKZF3"	-0.518984244475644	2.19888494203334	-3.49729606357002	0.000568770583775628	0.0574824450933412	-2.20958903333178	"down"
"182"	"ENSG00000162078"	"ZG16B"	0.543868082998071	1.51079750657286	3.19056663299733	0.00162768706682726	0.0988453999042873	-3.18911878357631	"up"
"183"	"ENSG00000162482"	"AKR7A3"	0.635607747051755	1.8434509252133	3.61930402503202	0.000366718803462845	0.0449765332497035	-1.79759433386566	"up"
"184"	"ENSG00000162989"	"KCNJ3"	0.613621597702513	0.734754543405848	2.72645782405731	0.00691896646555047	0.210407106121822	-4.51420203879948	"up"
"185"	"ENSG00000163131"	"CTSS"	-0.589002318372065	4.747825960446	-4.12323844673011	5.2995798997112e-05	0.016102517093987	0.0349554392831681	"down"
"186"	"ENSG00000163141"	"BNIPL"	0.80294796576281	2.27927634504957	4.22938774976623	3.4408051353941e-05	0.0130683998916549	0.447161774850015	"up"
"187"	"ENSG00000163170"	"BOLA3"	-0.504249687925624	3.8046001946824	-2.91906377070962	0.00387657138086999	0.155910337961958	-3.98761380299562	"down"
"188"	"ENSG00000163220"	"S100A9"	-0.896659363750618	3.86150747418895	-2.89172249000595	0.00421660749065389	0.162402459027118	-4.06439665179332	"down"
"189"	"ENSG00000163519"	"TRAT1"	-0.614112621731501	1.61293781456389	-3.85517171338573	0.000151919472680303	0.0285051772324763	-0.965781596004004	"down"
"190"	"ENSG00000163568"	"AIM2"	-0.785238428315044	2.26014662446262	-3.91167337528781	0.000122229822377126	0.0246571211820618	-0.759701672690935	"down"
"191"	"ENSG00000163584"	"RPL22L1"	-0.524005200304754	5.18859921936813	-2.74890393289277	0.00647737110575901	0.203779739209637	-4.4545572078244	"down"
"192"	"ENSG00000163739"	"CXCL1"	-0.622732853474477	1.94186136382455	-3.70636362590148	0.000266221928862316	0.0378461273267808	-1.49595562608494	"down"
"193"	"ENSG00000163879"	"DNALI1"	0.822787428748445	2.04975643546567	4.12947723499974	5.16793765400986e-05	0.0159077903106698	0.0589348084218067	"up"
"194"	"ENSG00000164125"	"FAM198B"	0.559812740033601	5.6140792085207	3.61967390034536	0.000366224729962273	0.0449765332497035	-1.79632624852551	"up"
"195"	"ENSG00000164128"	"NPY1R"	0.861704361081979	1.62224360682306	3.39718043787023	0.000808249543971259	0.0680953855507521	-2.53820994602176	"up"
"196"	"ENSG00000164237"	"CMBL"	0.565149852707937	2.02251746757725	3.50057114200575	0.00056219491175164	0.0572348326010677	-2.19869447013863	"up"
"197"	"ENSG00000164434"	"FABP7"	-0.572162361573387	1.35100287188469	-2.17417027820853	0.0307616519319153	0.45035612830044	-5.83597970997212	"down"
"198"	"ENSG00000164483"	"SAMD3"	-0.500011675664412	2.926055988463	-3.21804759110463	0.00148589077909785	0.095862345386839	-3.10468076588376	"down"
"199"	"ENSG00000165304"	"MELK"	-0.542368354872738	3.40173663548323	-3.23043051922559	0.00142581919843757	0.0931350637581359	-3.06641762957385	"down"
"200"	"ENSG00000165490"	"DDIAS"	-0.580254705098381	1.89088423162549	-4.9468134386943	1.49985058699709e-06	0.00282547852980861	3.46046607944878	"down"
"201"	"ENSG00000166106"	"ADAMTS15"	0.524539362901332	1.09668569425671	3.74342689388047	0.00023187613593292	0.0354650451153217	-1.365621276902	"up"
"202"	"ENSG00000166347"	"CYB5A"	0.512181598347902	3.49586394897846	3.35468261133774	0.000936020089585704	0.0731931507853306	-2.67510913112485	"up"
"203"	"ENSG00000166523"	"CLEC4E"	-0.547267375440788	1.34785461677767	-3.99580055988971	8.8026747334428e-05	0.0211515698595011	-0.448040667308993	"down"
"204"	"ENSG00000167183"	"PRR15L"	0.523579939164924	2.22779519107325	3.42697914829151	0.000728587729501218	0.0651111341718963	-2.44129384789165	"up"
"205"	"ENSG00000167861"	"HID1"	0.644457750380701	3.46827170026896	3.3344727775216	0.00100317843714623	0.0763258346944086	-2.73966592991376	"up"
"206"	"ENSG00000168000"	"BSCL2"	0.620875578166984	2.33945768255127	2.72117064680667	0.0070268689510964	0.21212481509853	-4.5281848833534	"up"
"207"	"ENSG00000168685"	"IL7R"	-0.566761736529763	2.44625488643285	-3.01643485738815	0.00285931721036522	0.130971935546873	-3.70874752714651	"down"
"208"	"ENSG00000168743"	"NPNT"	0.600981887723744	2.8763572814836	2.91677954834868	0.00390398886513884	0.156281207831641	-3.99405421592612	"up"
"209"	"ENSG00000169083"	"AR"	0.503829694721706	2.40567554020023	2.28228884151005	0.0234304065833339	0.394099438731677	-5.59951024122102	"up"
"210"	"ENSG00000169245"	"CXCL10"	-1.1174211720604	4.32592920578495	-4.65180085427757	5.68531003040091e-06	0.00505198794701436	2.17442259664425	"down"
"211"	"ENSG00000169248"	"CXCL11"	-0.870124279970202	3.14451273085193	-3.57933157391377	0.000423971140177574	0.0484319047275979	-1.93395789660722	"down"
"212"	"ENSG00000169429"	"CXCL8"	-0.653020508278779	2.38119869462044	-2.83527035972116	0.00500634138740974	0.178857144287926	-4.22081130710337	"down"
"213"	"ENSG00000169442"	"CD52"	-0.669441447474338	6.096212908624	-3.68801544883317	0.000284950865209679	0.0389235904472768	-1.56005434372923	"down"
"214"	"ENSG00000169679"	"BUB1"	-0.740320760784139	3.33481487984652	-4.66143336186572	5.44848364845094e-06	0.00493464972898934	2.21539630838092	"down"
"215"	"ENSG00000169684"	"CHRNA5"	-0.567943374703597	2.03156048529174	-3.69775658037592	0.000274858081754361	0.0380726947597159	-1.52605900245471	"down"
"216"	"ENSG00000169862"	"CTNND2"	0.585178157791053	1.99327844224583	2.61743453267467	0.00947560609831289	0.24764880399897	-4.79738824877623	"up"
"217"	"ENSG00000169891"	"REPS2"	0.523723890361587	3.38640720093678	2.7991038294387	0.00558075065289024	0.188589241911803	-4.31951338273748	"up"
"218"	"ENSG00000170412"	"GPRC5C"	0.546118938059015	2.59137789677791	2.97226609690304	0.00328577176644333	0.140551050964954	-3.83629098509014	"up"
"219"	"ENSG00000170421"	"KRT8"	0.631404554968341	4.97771569343228	3.7679664176602	0.0002114875654528	0.0341103369265927	-1.27869938551813	"up"
"220"	"ENSG00000170476"	"MZB1"	-0.697747847760893	3.23382192796003	-3.01993772554006	0.00282777486661075	0.129802032278655	-3.69855836447761	"down"
"221"	"ENSG00000171310"	"CHST11"	-0.529358248910325	4.36945337176158	-4.68625844224627	4.88114228701518e-06	0.00488980438049313	2.32131452439314	"down"
"222"	"ENSG00000171345"	"KRT19"	0.615181505094501	7.1298468676263	3.15321002097752	0.00184059437386586	0.104945075825165	-3.3028417823193	"up"
"223"	"ENSG00000171428"	"NAT1"	1.20332110607323	4.15125057428711	4.19080282997654	4.02963317563155e-05	0.0145603432394262	0.296293251254507	"up"
"224"	"ENSG00000171848"	"RRM2"	-0.747458123727626	4.39455399727246	-3.9845513501276	9.20052238721846e-05	0.0213492415250497	-0.490047561362656	"down"
"225"	"ENSG00000172236"	"TPSAB1"	0.756847276473173	1.82978124860029	4.0070235772945	8.42209543159334e-05	0.0210140461506719	-0.406029604092969	"up"
"226"	"ENSG00000173467"	"AGR3"	1.40875634541288	2.43992032640376	4.05745315638855	6.89703895300329e-05	0.0185613112303225	-0.216002966302601	"up"
"227"	"ENSG00000174080"	"CTSF"	0.697611873089154	3.04802598420939	5.35356185524484	2.16793559756019e-07	0.00127626368628368	5.33608667276531	"up"
"228"	"ENSG00000174788"	"PCP2"	0.645849666748974	1.23807153100727	4.36716479362005	1.9399996263887e-05	0.00941919818602084	0.995414300283899	"up"
"229"	"ENSG00000175063"	"UBE2C"	-0.504226421488272	5.1281232696885	-2.90461014104221	0.00405307009273701	0.159335049321822	-4.0282874591433	"down"
"230"	"ENSG00000175356"	"SCUBE2"	0.726386193797918	0.859678607197174	5.36346191550328	2.06543049501327e-07	0.00127626368628368	5.38317247200641	"up"
"231"	"ENSG00000178372"	"CALML5"	-1.38175545055025	3.21378618644622	-4.04324885384628	7.29765628250796e-05	0.0192005821386031	-0.269734184110957	"down"
"232"	"ENSG00000178935"	"ZNF552"	0.86756290685562	4.06997515293263	4.36802664043288	1.93297372027415e-05	0.00941919818602084	0.998890413740167	"up"
"233"	"ENSG00000181617"	"FDCSP"	-1.14106854655917	3.64964322069155	-2.42497784313785	0.016118028605645	0.324260860833599	-5.27071234345127	"down"
"234"	"ENSG00000183888"	"C1orf64"	0.637515534878711	1.16285493879059	2.93356306273162	0.00370660429492651	0.152286417840671	-3.94662400535022	"up"
"235"	"ENSG00000183918"	"SH2D1A"	-0.513499618221277	1.26250332345691	-3.93489089129727	0.000111703183808174	0.0234855943956685	-0.674263872335054	"down"
"236"	"ENSG00000185442"	"FAM174B"	0.54851388585976	4.80099807257114	3.1043219665465	0.0021581871062276	0.114234288159061	-3.44982002334601	"up"
"237"	"ENSG00000185499"	"MUC1"	0.664131484864426	4.30006739779848	2.81462141575766	0.00532733254018657	0.183948851894015	-4.27730870966183	"up"
"238"	"ENSG00000185559"	"DLK1"	-0.648331298345336	0.597719567071784	-3.61764512559321	0.000368942462479961	0.0451317252284577	-1.80328031197697	"down"
"239"	"ENSG00000185686"	"PRAME"	-0.937854224342397	1.76304118923051	-3.75225536384943	0.000224336024812581	0.0351024565326918	-1.33440730351947	"down"
"240"	"ENSG00000186081"	"KRT5"	-0.922646972476631	4.36484056501427	-2.53589172608079	0.0119117322127302	0.274593705477602	-5.00209440988517	"down"
"241"	"ENSG00000186160"	"CYP4Z1"	0.569859218394106	1.04562027497017	2.52918644264182	0.0121350088548706	0.277701835291052	-5.01865582575228	"up"
"242"	"ENSG00000186832"	"KRT16"	-0.705565615545331	2.81428523534117	-2.21990819870101	0.0274478063904682	0.425112005850049	-5.73728339139432	"down"
"243"	"ENSG00000186868"	"MAPT"	0.580263996206134	1.00650721042953	4.5269973507741	9.80810437999245e-06	0.00680961435159079	1.64986481483878	"up"
"244"	"ENSG00000187244"	"BCAM"	0.74185118995202	4.05528196804634	4.26139195757383	3.0157328032018e-05	0.0120680171004455	0.573189911195257	"up"
"245"	"ENSG00000188001"	"TPRG1"	0.61147781657344	2.71070438992174	2.59937455590744	0.00997286302349869	0.25292512490829	-4.84325167190975	"up"
"246"	"ENSG00000188153"	"COL4A5"	0.748627762545178	3.52216810163809	3.75118102952146	0.000225241037656162	0.035125668574353	-1.33820918019324	"up"
"247"	"ENSG00000188404"	"SELL"	-0.571693127018917	2.07433229190147	-3.21318459113973	0.00151011760225424	0.0966775189839509	-3.11967083011869	"down"
"248"	"ENSG00000188820"	"FAM26F"	-0.521434328181801	2.06596276044788	-3.53530291003738	0.000496712257344666	0.0531662737997828	-2.08259858467318	"down"
"249"	"ENSG00000196208"	"GREB1"	0.717585069940413	2.08624473606581	3.32609315436309	0.0010323199964264	0.0780387520894023	-2.76632982173734	"up"
"250"	"ENSG00000196405"	"EVL"	-0.502099704074857	5.56268884007181	-3.00515184232338	0.00296312914612289	0.133691308722761	-3.74149361902032	"down"
"251"	"ENSG00000196557"	"CACNA1H"	0.597133721536009	1.84638682418928	3.24025084144796	0.00137979043381165	0.0914682861626215	-3.03597794103643	"up"
"252"	"ENSG00000197472"	"ZNF695"	-0.624294444181408	2.86459615704948	-3.2458933785763	0.00135397137810621	0.0903210141972948	-3.01845000205059	"down"
"253"	"ENSG00000197748"	"CFAP43"	0.578195010975663	1.15849603663812	4.37031361423791	1.91444803929541e-05	0.00941919818602084	1.00811732866399	"up"
"254"	"ENSG00000203697"	"CAPN8"	0.549958010708024	0.944518139827224	3.16337115035624	0.00178026550052882	0.103628374572093	-3.27202973351798	"up"
"255"	"ENSG00000204385"	"SLC44A4"	0.787287768344718	2.26430681632223	2.73470519305434	0.00675364104835789	0.208296973682687	-4.49233983021171	"up"
"256"	"ENSG00000204832"	"ST8SIA6-AS1"	-0.732434271641011	1.5428423659186	-3.62650971461214	0.000357205601747144	0.0440513274840266	-1.77286956029852	"down"
"257"	"ENSG00000206075"	"SERPINB5"	-0.593967500728066	2.84861463837378	-2.02531171919737	0.0440459471698949	0.531349366781089	-6.14353806679734	"down"
"258"	"ENSG00000207002"	"SNORA5"	0.646359789154415	1.46298941400404	2.86070403630183	0.00463521043245033	0.172569067610024	-4.15069518182716	"up"
"259"	"ENSG00000207268"	"SNORA70C"	0.559997042587223	1.8007287195151	2.32348407569645	0.0210681130412855	0.374489167855894	-5.50653130672966	"up"
"260"	"ENSG00000211592"	"IGKC"	-0.632556423817837	2.79126544416345	-2.20993472679549	0.0281427209107854	0.430327787017646	-5.75897239150003	"down"
"261"	"ENSG00000213809"	"KLRK1"	-0.673927604478193	1.11732463068507	-3.59473729461921	0.000400976119980967	0.0472109283665591	-1.88156159881345	"down"
"262"	"ENSG00000213886"	"UBD"	-0.85030723544574	3.15982024413257	-3.61007100483026	0.000379257357346693	0.0456815971907925	-1.82921167153835	"down"
"263"	"ENSG00000214530"	"STARD10"	0.589492602947697	5.35688682789628	3.20661208075674	0.00154344341996513	0.0975403537582521	-3.13989762477221	"up"
"264"	"ENSG00000215113"	"CXorf49B"	-0.683906352458268	1.30163443663009	-2.76268159959083	0.00621912033212121	0.197756762611362	-4.41772049815292	"down"
"265"	"ENSG00000215115"	"CXorf49"	-0.683906352458268	1.30163443663009	-2.76268159959083	0.00621912033212121	0.197756762611362	-4.41772049815292	"down"
"266"	"ENSG00000224389"	"C4B"	0.683757378010291	3.15298688948868	2.97247244793527	0.00328365049730206	0.140551050964954	-3.83569915067637	"up"
"267"	"ENSG00000229314"	"ORM1"	-1.1137723576659	1.49401361142803	-3.86208960829483	0.000147947558090996	0.0283065231214523	-0.940690241885596	"down"
"268"	"ENSG00000229474"	"PATL2"	-0.617724072875357	2.34544277629953	-4.42317548098165	1.53077255132102e-05	0.00879186147280665	1.22251933561884	"down"
"269"	"ENSG00000229754"	"CXCR2P1"	-0.514195732370079	2.01578177148188	-2.74995256049925	0.00645737921137493	0.203286585119595	-4.45175958328688	"down"
"270"	"ENSG00000231389"	"HLA-DPA1"	-0.766678388678708	6.9180070456262	-2.09677307005506	0.0371587721107784	0.489929879991383	-5.99850505906992	"down"
"271"	"ENSG00000231752"	"EMBP1"	-0.699778913954572	1.7951066931527	-5.68920958119018	4.05242246368376e-08	0.00112810113725157	6.96916337294719	"down"
"272"	"ENSG00000231852"	"CYP21A2"	0.619606245133807	4.06126664327535	2.15084244476965	0.0325812216818265	0.460932777508952	-5.88556022488646	"up"
"273"	"ENSG00000234906"	"APOC2"	-0.575064867526234	3.26633863890374	-3.20764484907302	0.00153816201571031	0.0975191344887082	-3.1367217936035	"down"
"274"	"ENSG00000239713"	"APOBEC3G"	-0.54281545508597	3.22003549484564	-3.61160272698827	0.000377149720062134	0.0456612936145149	-1.82397143787678	"down"
"275"	"ENSG00000240065"	"PSMB9"	-0.527724621415045	4.80109436529979	-3.35562023091669	0.000933008516044732	0.0731931507853306	-2.67210552158235	"down"
"276"	"ENSG00000241106"	"HLA-DOB"	-0.557382886201236	1.58928476973069	-3.64326214754097	0.000335978876212369	0.0429979922665699	-1.71521870340056	"down"
"277"	"ENSG00000241860"	"RP11-34P13.13"	-0.596178991807778	2.57784269622059	-2.8090599061418	0.00541692922500541	0.185427529765102	-4.29245984741271	"down"
"278"	"ENSG00000244731"	"C4A"	0.734037130167166	3.45755604301122	3.050860250079	0.00256288983274855	0.122167874051746	-3.60813911292329	"up"
"279"	"ENSG00000247774"	"PCED1B-AS1"	-0.592642028761821	3.35391066460392	-3.42457813738813	0.000734723816653578	0.0653394042817728	-2.44913097673317	"down"
"280"	"ENSG00000252316"	"RNY4"	0.66478038800256	1.32991226537505	2.10225618274576	0.0366707221360267	0.486217435168445	-5.98717723824352	"up"
"281"	"ENSG00000254709"	"IGLL5"	-1.21727286339776	5.45165025290184	-3.51857284640923	0.000527305952117056	0.0555570494874829	-2.13864900055426	"down"
"282"	"ENSG00000254726"	"MEX3A"	-0.739722232881263	4.11941825866831	-3.50800330355875	0.000547536192486003	0.0567990407958608	-2.17393753265474	"down"
"283"	"ENSG00000256612"	"CYP2B7P"	1.33984173553304	1.5641272945064	4.51793705758589	1.01997674356982e-05	0.00686240353073776	1.61224315768627	"up"
"284"	"ENSG00000256762"	"STH"	0.73631212104865	1.57191385667534	4.46240366840536	1.29497350010976e-05	0.00802474631068018	1.38301729416219	"up"
"285"	"ENSG00000261857"	"MIA"	-0.612747102098181	2.41354290955051	-2.45016002368799	0.0150619057909196	0.311318149542001	-5.21072174775429	"down"
"286"	"ENSG00000262406"	"MMP12"	-0.536360926670898	0.678171922314071	-4.99491931046213	1.20008222648448e-06	0.00236104306258119	3.67619396873597	"down"
"287"	"ENSG00000262943"	"ALOX12P2"	-0.731918863135733	2.63662872235456	-3.26825155196983	0.00125601392318967	0.0864813329335388	-2.94872453543686	"down"
"288"	"ENSG00000264294"	"SNORD55"	0.522579773210828	0.50145729481656	2.36782344629047	0.0187614813361425	0.351887982878124	-5.40468760562847	"up"
"289"	"ENSG00000265118"	"CTD-2370N5.3"	-0.633090767508999	3.18017220354921	-3.62867521794641	0.000354392350211678	0.0440513274840266	-1.76543057840897	"down"
"290"	"ENSG00000266709"	"MGC12916"	-0.6093679813941	2.08764704845755	-4.50531903307024	1.07703628169516e-05	0.00714423953841058	1.55995271962673	"down"
"291"	"ENSG00000270103"	"RNU11"	0.509868897571232	0.931296110220383	2.91562184138003	0.00391795241372467	0.156281207831641	-3.99731661364058	"up"
"292"	"ENSG00000271503"	"CCL5"	-0.758416859271017	5.03831105387185	-4.15228098059474	4.71281570416667e-05	0.0153072254071334	0.146846898602451	"down"
"293"	"ENSG00000274267"	"HIST1H3B"	-0.504492834369879	6.67294081538382	-3.85591481157919	0.000151488026032443	0.0285051772324763	-0.963088245331025	"down"
"294"	"ENSG00000274997"	"HIST1H2AH"	-0.503695352091079	7.75906650129374	-3.57239911995817	0.000434718208574255	0.0489796381603185	-1.95747051195697	"down"
"295"	"ENSG00000275126"	"HIST1H4L"	-0.60994964008581	3.52517139916065	-3.58736964133554	0.000411822909377192	0.0482467953732045	-1.90664464097912	"down"
"296"	"ENSG00000275302"	"CCL4"	-0.60310783561854	2.56269201041888	-4.45478186434331	1.33787058406855e-05	0.008077993977858	1.35174093323285	"down"
"297"	"ENSG00000275379"	"HIST1H3I"	-0.584977918432895	6.1720831382341	-3.50353368835631	0.000556308209049125	0.0571808774724283	-2.18883169203356	"down"
"298"	"ENSG00000275385"	"CCL18"	-0.607902044440354	1.75075520901799	-3.20957582867997	0.00152833224051677	0.097399641677101	-3.130781405409	"down"
"299"	"ENSG00000276903"	"HIST1H2AL"	-0.50024693851177	4.35241663309477	-2.37749694583299	0.0182888565591224	0.345916461248365	-5.38222528072729	"down"
